Tool ,Cutting speed (V),Feed (F),Depth of Cut (D),a,(F) ^ a,b,(D) ^ b,V * Fa * Db,RHS,n,1/n,Tool Life (min),Tool failure (min)
8531,1100,0.19,0.19,0.6,0.369191897,0.15,0.779494473,316.5613475,3.196852705,0.33,3.03030303,33.84250525,63.55
8532,1000,0.12,0.2,0.6,0.280226206,0.15,0.78551503,220.121897,4.597452655,0.33,3.03030303,101.7719457,106.46
8533,1200,0.12,0.19,0.6,0.280226206,0.15,0.779494473,262.1217349,3.860801548,0.33,3.03030303,59.95294778,77.2
8534,1200,0.16,0.21,0.6,0.333021283,0.15,0.791284929,316.2176667,3.2003272,0.33,3.03030303,33.9540879,39.17
8535,1200,0.14,0.26,0.6,0.30738086,0.15,0.817045048,301.3728115,3.357967147,0.33,3.03030303,39.27996019,66.33
8536,900,0.14,0.29,0.6,0.30738086,0.15,0.830538367,229.7624378,4.404549367,0.33,3.03030303,89.37511467,95.32
8537,900,0.18,0.21,0.6,0.357407369,0.15,0.791284929,254.5299585,3.975956331,0.33,3.03030303,65.53747643,91.02
8538,700,0.2,0.28,0.6,0.380730788,0.15,0.826178149,220.1860204,4.596113769,0.33,3.03030303,101.682159,122.39
8539,900,0.16,0.25,0.6,0.333021283,0.15,0.812252396,243.4476016,4.156952023,0.33,3.03030303,75.00250947,95.59
8540,1000,0.17,0.2,0.6,0.345357867,0.15,0.78551503,271.283795,3.730410805,0.33,3.03030303,54.0251449,57.9
8541,800,0.1,0.31,0.6,0.251188643,0.15,0.838888526,168.5754164,6.003247815,0.33,3.03030303,228.4263904,255.66
8542,1100,0.2,0.23,0.6,0.380730788,0.15,0.802156626,335.9462967,3.012386236,0.33,3.03030303,28.26470179,57.84
8543,1100,0.15,0.21,0.6,0.32037215,0.15,0.791284929,278.8562192,3.629110381,0.33,3.03030303,49.70089104,55.72
8544,1000,0.1,0.22,0.6,0.251188643,0.15,0.796825827,200.1535983,5.056116945,0.33,3.03030303,135.7622798,140.27
8545,900,0.1,0.28,0.6,0.251188643,0.15,0.826178149,186.7739115,5.418315608,0.33,3.03030303,167.4292019,192.23
8546,1000,0.1,0.31,0.6,0.251188643,0.15,0.838888526,210.7192705,4.802598252,0.33,3.03030303,116.1661433,125.56
8547,1200,0.18,0.24,0.6,0.357407369,0.15,0.807293929,346.2393592,2.922833505,0.33,3.03030303,25.79452331,48.58
8548,700,0.18,0.2,0.6,0.357407369,0.15,0.78551503,196.5242024,5.149492976,0.33,3.03030303,143.503347,173.38
8549,1200,0.1,0.24,0.6,0.251188643,0.15,0.807293929,243.3396798,4.158795642,0.33,3.03030303,75.10335427,90.6
8550,900,0.12,0.28,0.6,0.280226206,0.15,0.826178149,208.3650918,4.856859617,0.33,3.03030303,120.1891615,128.72
8551,800,0.13,0.23,0.6,0.294012647,0.15,0.802156626,188.6753541,5.363710617,0.33,3.03030303,162.3682188,171.96
8552,700,0.19,0.29,0.6,0.369191897,0.15,0.830538367,214.6396247,4.714879657,0.33,3.03030303,109.8550528,129.38
8553,900,0.12,0.23,0.6,0.280226206,0.15,0.802156626,202.3067776,5.002303987,0.33,3.03030303,131.4308184,157.97
8554,1000,0.15,0.22,0.6,0.32037215,0.15,0.796825827,255.2808032,3.96426205,0.33,3.03030303,64.95509119,91.98
8555,700,0.12,0.23,0.6,0.280226206,0.15,0.802156626,157.3497159,6.431533698,0.33,3.03030303,281.4738339,294
8556,900,0.16,0.27,0.6,0.333021283,0.15,0.821683497,246.2742832,4.10923945,0.33,3.03030303,72.42411189,72.75
8557,800,0.14,0.25,0.6,0.30738086,0.15,0.812252396,199.7366721,5.066670978,0.33,3.03030303,136.6228504,142.07
8558,1000,0.19,0.22,0.6,0.369191897,0.15,0.796825827,294.1816386,3.440051544,0.33,3.03030303,42.26242308,58.79
8559,700,0.1,0.21,0.6,0.251188643,0.15,0.791284929,139.1332514,7.273602751,0.33,3.03030303,408.6602143,432.59
8560,900,0.14,0.21,0.6,0.30738086,0.15,0.791284929,218.9032579,4.623046774,0.33,3.03030303,103.4985355,126.33
8561,800,0.11,0.24,0.6,0.265971811,0.15,0.807293929,171.7739428,5.891463999,0.33,3.03030303,215.7793012,235.81
8562,1100,0.13,0.26,0.6,0.294012647,0.15,0.817045048,264.2437346,3.829797522,0.33,3.03030303,58.50586917,72.85
8563,700,0.17,0.29,0.6,0.345357867,0.15,0.830538367,200.783071,5.040265571,0.33,3.03030303,134.4766022,161.45
8564,900,0.17,0.31,0.6,0.345357867,0.15,0.838888526,260.7450763,3.881185464,0.33,3.03030303,60.91729275,90.33
8565,1200,0.19,0.31,0.6,0.369191897,0.15,0.838888526,371.6530153,2.72296997,0.33,3.03030303,20.81189721,26.73
8566,800,0.15,0.22,0.6,0.32037215,0.15,0.796825827,204.2246425,4.955327562,0.33,3.03030303,127.7261739,135.63
8567,1200,0.15,0.22,0.6,0.32037215,0.15,0.796825827,306.3369638,3.303551708,0.33,3.03030303,37.38264504,49.82
8568,900,0.16,0.23,0.6,0.333021283,0.15,0.802156626,240.421706,4.209270523,0.33,3.03030303,77.89971574,105.91
8569,1000,0.14,0.25,0.6,0.30738086,0.15,0.812252396,249.6708402,4.053336783,0.33,3.03030303,69.47949221,89.05
8570,1200,0.19,0.31,0.6,0.369191897,0.15,0.838888526,371.6530153,2.72296997,0.33,3.03030303,20.81189721,45.29
8571,700,0.16,0.22,0.6,0.333021283,0.15,0.796825827,185.7519714,5.448125219,0.33,3.03030303,170.2361386,199.61
8572,1100,0.17,0.3,0.6,0.345357867,0.15,0.834772605,317.1248145,3.191172541,0.33,3.03030303,33.66061757,45.81
8573,700,0.11,0.31,0.6,0.265971811,0.15,0.838888526,156.1844905,6.479516607,0.33,3.03030303,287.8856531,289.97
8574,800,0.11,0.2,0.6,0.265971811,0.15,0.78551503,167.1398844,6.054808544,0.33,3.03030303,234.4235605,248.31
8575,1200,0.16,0.21,0.6,0.333021283,0.15,0.791284929,316.2176667,3.2003272,0.33,3.03030303,33.9540879,45.67
8576,900,0.19,0.31,0.6,0.369191897,0.15,0.838888526,278.7397615,3.630626627,0.33,3.03030303,49.7638422,61.54
8577,800,0.14,0.29,0.6,0.30738086,0.15,0.830538367,204.2332781,4.955118038,0.33,3.03030303,127.7098091,145.73
8578,700,0.12,0.31,0.6,0.280226206,0.15,0.838888526,164.5549844,6.149920062,0.33,3.03030303,245.7613295,247.41
8579,900,0.18,0.22,0.6,0.357407369,0.15,0.796825827,256.3122804,3.948308673,0.33,3.03030303,64.16620541,72.06
8580,800,0.13,0.26,0.6,0.294012647,0.15,0.817045048,192.1772616,5.265971592,0.33,3.03030303,153.5672195,160.99
8581,1200,0.11,0.3,0.6,0.265971811,0.15,0.834772605,266.4311782,3.798354257,0.33,3.03030303,57.06238248,60.72
8582,700,0.2,0.31,0.6,0.380730788,0.15,0.838888526,223.5734824,4.52647599,0.33,3.03030303,97.08501117,114.87
8583,1200,0.19,0.31,0.6,0.369191897,0.15,0.838888526,371.6530153,2.72296997,0.33,3.03030303,20.81189721,34.63
8584,900,0.13,0.25,0.6,0.294012647,0.15,0.812252396,214.931229,4.708482823,0.33,3.03030303,109.404026,118.91
8585,900,0.18,0.23,0.6,0.357407369,0.15,0.802156626,258.0270207,3.922069856,0.33,3.03030303,62.88271533,91.42
8586,1000,0.2,0.22,0.6,0.380730788,0.15,0.796825827,303.3761248,3.335793153,0.33,3.03030303,38.49921351,59.07
8587,1100,0.13,0.31,0.6,0.294012647,0.15,0.838888526,271.3082191,3.73007498,0.33,3.03030303,54.01040828,77.24
8588,700,0.15,0.19,0.6,0.32037215,0.15,0.779494473,174.809824,5.789148326,0.33,3.03030303,204.6225848,230.55
8589,1100,0.11,0.19,0.6,0.265971811,0.15,0.779494473,228.0559127,4.437508277,0.33,3.03030303,91.41717709,106.75
8590,900,0.2,0.29,0.6,0.380730788,0.15,0.830538367,284.5903741,3.555988158,0.33,3.03030303,46.72794529,51.73
8591,900,0.19,0.25,0.6,0.369191897,0.15,0.812252396,269.8893027,3.749685481,0.33,3.03030303,54.87547679,71.88
8592,1100,0.1,0.23,0.6,0.251188643,0.15,0.802156626,221.641898,4.565923722,0.33,3.03030303,99.67165568,104.02
8593,900,0.14,0.27,0.6,0.30738086,0.15,0.821683497,227.312802,4.452014981,0.33,3.03030303,92.32580052,104.32
8594,700,0.2,0.2,0.6,0.380730788,0.15,0.78551503,209.3488294,4.834037062,0.33,3.03030303,118.4858786,139.86
8595,1200,0.13,0.27,0.6,0.294012647,0.15,0.821683497,289.9024076,3.490829926,0.33,3.03030303,44.18129648,66.35
8596,800,0.14,0.25,0.6,0.30738086,0.15,0.812252396,199.7366721,5.066670978,0.33,3.03030303,136.6228504,144.97
8597,700,0.17,0.26,0.6,0.345357867,0.15,0.817045048,197.5210543,5.123504447,0.33,3.03030303,141.3199211,166.6
8598,1100,0.18,0.21,0.6,0.357407369,0.15,0.791284929,311.0921715,3.25305518,0.33,3.03030303,35.67781695,54.26
8599,1200,0.18,0.2,0.6,0.357407369,0.15,0.78551503,336.8986327,3.003870903,0.33,3.03030303,28.02328102,30.83
8600,700,0.19,0.21,0.6,0.369191897,0.15,0.791284929,204.4951888,4.948771684,0.33,3.03030303,127.214797,138.63
8601,1200,0.2,0.26,0.6,0.380730788,0.15,0.817045048,373.2890457,2.711035889,0.33,3.03030303,20.53672141,22.87
8602,1200,0.14,0.26,0.6,0.30738086,0.15,0.817045048,301.3728115,3.357967147,0.33,3.03030303,39.27996019,66.83
8603,700,0.1,0.28,0.6,0.251188643,0.15,0.826178149,145.2685979,6.966405782,0.33,3.03030303,358.5684085,366.5
8604,900,0.12,0.3,0.6,0.280226206,0.15,0.834772605,210.5326443,4.806855504,0.33,3.03030303,116.4784702,135.84
8605,1100,0.19,0.26,0.6,0.369191897,0.15,0.817045048,331.8110524,3.049928545,0.33,3.03030303,29.34569761,45.29
8606,1100,0.14,0.29,0.6,0.30738086,0.15,0.830538367,280.8207573,3.603722209,0.33,3.03030303,48.65474161,56.63
8607,700,0.19,0.23,0.6,0.369191897,0.15,0.802156626,207.3048086,4.881700559,0.33,3.03030303,122.0616402,149.26
8608,1000,0.13,0.25,0.6,0.294012647,0.15,0.812252396,238.8124767,4.23763454,0.33,3.03030303,79.50130212,86.73
8609,700,0.12,0.21,0.6,0.280226206,0.15,0.791284929,155.2171418,6.519898438,0.33,3.03030303,293.3570006,322.04
8610,1100,0.15,0.3,0.6,0.32037215,0.15,0.834772605,294.1816834,3.44005102,0.33,3.03030303,42.26240359,55.33
8611,1200,0.15,0.21,0.6,0.32037215,0.15,0.791284929,304.2067846,3.326684516,0.33,3.03030303,38.18153501,63.38
8612,1000,0.13,0.29,0.6,0.294012647,0.15,0.830538367,244.1887834,4.144334502,0.33,3.03030303,74.31477305,90.51
8613,800,0.15,0.29,0.6,0.32037215,0.15,0.830538367,212.8650897,4.754184923,0.33,3.03030303,112.6537538,139.14
8614,900,0.11,0.23,0.6,0.265971811,0.15,0.802156626,192.0159459,5.27039562,0.33,3.03030303,153.9585055,154.05
8615,900,0.11,0.23,0.6,0.265971811,0.15,0.802156626,192.0159459,5.27039562,0.33,3.03030303,153.9585055,165.8
8616,1100,0.17,0.2,0.6,0.345357867,0.15,0.78551503,298.4121745,3.39128255,0.33,3.03030303,40.47282891,46.61
8617,900,0.11,0.21,0.6,0.265971811,0.15,0.791284929,189.4135374,5.342807141,0.33,3.03030303,160.4582733,170.39
8618,1100,0.15,0.27,0.6,0.32037215,0.15,0.821683497,289.5689593,3.494849733,0.33,3.03030303,44.33564718,72.99
8619,900,0.12,0.31,0.6,0.280226206,0.15,0.838888526,211.5706942,4.78327116,0.33,3.03030303,114.7552944,127.84
8620,700,0.2,0.28,0.6,0.380730788,0.15,0.826178149,220.1860204,4.596113769,0.33,3.03030303,101.682159,108.9
8621,900,0.18,0.3,0.6,0.357407369,0.15,0.834772605,268.5184927,3.768827948,0.33,3.03030303,55.72880528,60.61
8622,1000,0.13,0.19,0.6,0.294012647,0.15,0.779494473,229.181233,4.415719328,0.33,3.03030303,90.06372013,107.48
8623,800,0.1,0.3,0.6,0.251188643,0.15,0.834772605,167.7483184,6.032847362,0.33,3.03030303,231.8564617,243.77
8624,1000,0.14,0.2,0.6,0.30738086,0.15,0.78551503,241.4522856,4.191304289,0.33,3.03030303,76.89651215,97.83
8625,1000,0.11,0.24,0.6,0.265971811,0.15,0.807293929,214.7174285,4.713171199,0.33,3.03030303,109.7344715,119.36
8626,1100,0.12,0.23,0.6,0.280226206,0.15,0.802156626,247.2638392,4.092794171,0.33,3.03030303,71.54936284,84.31
8627,1100,0.2,0.29,0.6,0.380730788,0.15,0.830538367,347.8326794,2.909444856,0.33,3.03030303,25.43813356,34.69
8628,1000,0.19,0.27,0.6,0.369191897,0.15,0.821683497,303.358889,3.335982681,0.33,3.03030303,38.50584233,61.88
8629,800,0.2,0.29,0.6,0.380730788,0.15,0.830538367,252.9692214,4.000486677,0.33,3.03030303,66.7704539,69.87
8630,1000,0.16,0.3,0.6,0.333021283,0.15,0.834772605,277.9970439,3.640326479,0.33,3.03030303,50.16782313,78.34
8631,1200,0.17,0.3,0.6,0.345357867,0.15,0.834772605,345.9543431,2.925241496,0.33,3.03030303,25.85897398,27.33
8632,1200,0.12,0.2,0.6,0.280226206,0.15,0.78551503,264.1462765,3.831210546,0.33,3.03030303,58.57130595,83.18
8633,800,0.1,0.2,0.6,0.251188643,0.15,0.78551503,157.8499637,6.4111513,0.33,3.03030303,278.779404,294.08
8634,1100,0.12,0.23,0.6,0.280226206,0.15,0.802156626,247.2638392,4.092794171,0.33,3.03030303,71.54936284,93.1
8635,800,0.15,0.24,0.6,0.32037215,0.15,0.807293929,206.9075931,4.891072313,0.33,3.03030303,122.7731177,130.68
8636,800,0.2,0.23,0.6,0.380730788,0.15,0.802156626,244.3245794,4.142031074,0.33,3.03030303,74.18967918,91.68
8637,800,0.13,0.22,0.6,0.294012647,0.15,0.796825827,187.4214962,5.399594074,0.33,3.03030303,165.6822932,187.62
8638,1000,0.18,0.3,0.6,0.357407369,0.15,0.834772605,298.3538808,3.391945153,0.33,3.03030303,40.49679657,45.36
8639,1000,0.12,0.29,0.6,0.280226206,0.15,0.830538367,232.7386159,4.348225566,0.33,3.03030303,85.95655185,101.72
8640,700,0.14,0.26,0.6,0.30738086,0.15,0.817045048,175.8008067,5.756515109,0.33,3.03030303,201.1472445,217
8641,1000,0.1,0.2,0.6,0.251188643,0.15,0.78551503,197.3124546,5.12892104,0.33,3.03030303,141.7731469,158.24
8642,800,0.15,0.22,0.6,0.32037215,0.15,0.796825827,204.2246425,4.955327562,0.33,3.03030303,127.7261739,146.05
8643,900,0.1,0.3,0.6,0.251188643,0.15,0.834772605,188.7168582,5.362530988,0.33,3.03030303,162.2600331,171.83
8644,700,0.2,0.27,0.6,0.380730788,0.15,0.821683497,218.9881436,4.621254755,0.33,3.03030303,103.377011,112.69
8645,1000,0.19,0.27,0.6,0.369191897,0.15,0.821683497,303.358889,3.335982681,0.33,3.03030303,38.50584233,67.72
8646,800,0.11,0.26,0.6,0.265971811,0.15,0.817045048,173.8487612,5.821151633,0.33,3.03030303,208.0696923,215.57
8647,800,0.18,0.19,0.6,0.357407369,0.15,0.779494473,222.8776553,4.540607711,0.33,3.03030303,98.00641241,126.05
8648,800,0.13,0.3,0.6,0.294012647,0.15,0.834772605,196.3469623,5.154141364,0.33,3.03030303,143.8962488,169.24
8649,1100,0.18,0.27,0.6,0.357407369,0.15,0.821683497,323.043311,3.132706871,0.33,3.03030303,31.82637316,52.49
8650,900,0.2,0.2,0.6,0.380730788,0.15,0.78551503,269.1627806,3.759806604,0.33,3.03030303,55.32555468,80.87
8651,1200,0.1,0.27,0.6,0.251188643,0.15,0.821683497,247.6770753,4.085965561,0.33,3.03030303,71.18822876,74.26
8652,800,0.1,0.25,0.6,0.251188643,0.15,0.812252396,163.2228619,6.20011185,0.33,3.03030303,251.8898568,277.53
8653,1000,0.18,0.29,0.6,0.357407369,0.15,0.830538367,296.840533,3.409237915,0.33,3.03030303,41.12567696,65.46
8654,900,0.16,0.28,0.6,0.333021283,0.15,0.826178149,247.6214166,4.086883978,0.33,3.03030303,71.2367284,72.51
8655,700,0.16,0.31,0.6,0.333021283,0.15,0.838888526,195.5574131,5.174950844,0.33,3.03030303,145.6639922,173.16
8656,700,0.15,0.25,0.6,0.32037215,0.15,0.812252396,182.1561325,5.555673511,0.33,3.03030303,180.6250276,191.99
8657,800,0.2,0.26,0.6,0.380730788,0.15,0.817045048,248.8593638,4.066553834,0.33,3.03030303,70.1683053,72.53
8658,800,0.16,0.27,0.6,0.333021283,0.15,0.821683497,218.9104739,4.622894381,0.33,3.03030303,103.4881974,105.89
8659,700,0.12,0.3,0.6,0.280226206,0.15,0.834772605,163.7476122,6.18024279,0.33,3.03030303,249.4517039,268.36
8660,800,0.18,0.19,0.6,0.357407369,0.15,0.779494473,222.8776553,4.540607711,0.33,3.03030303,98.00641241,104.3
8661,700,0.17,0.31,0.6,0.345357867,0.15,0.838888526,202.801726,4.990095596,0.33,3.03030303,130.4612126,156.07
8662,1100,0.1,0.31,0.6,0.251188643,0.15,0.838888526,231.7911975,4.365998411,0.33,3.03030303,87.02563317,102.8
8663,900,0.18,0.2,0.6,0.357407369,0.15,0.78551503,252.6739746,4.005161203,0.33,3.03030303,67.00716042,70.58
8664,1100,0.12,0.27,0.6,0.280226206,0.15,0.821683497,253.2829743,3.995531097,0.33,3.03030303,66.52012797,70.23
8665,700,0.13,0.23,0.6,0.294012647,0.15,0.802156626,165.0909349,6.129954991,0.33,3.03030303,243.3515961,252.5
8666,1200,0.17,0.27,0.6,0.345357867,0.15,0.821683497,340.5298315,2.971839488,0.33,3.03030303,27.12752351,33.56
8667,900,0.2,0.26,0.6,0.380730788,0.15,0.817045048,279.9667843,3.614714519,0.33,3.03030303,49.10586255,75.65
8668,700,0.1,0.22,0.6,0.251188643,0.15,0.796825827,140.1075188,7.223024207,0.33,3.03030303,400.1096271,418.73
8669,1200,0.15,0.27,0.6,0.32037215,0.15,0.821683497,315.8934101,3.203612256,0.33,3.03030303,34.0598132,37.99
8670,1200,0.19,0.21,0.6,0.369191897,0.15,0.791284929,350.5631809,2.886783482,0.33,3.03030303,24.84245895,34.37
8671,800,0.18,0.3,0.6,0.357407369,0.15,0.834772605,238.6831047,4.239931442,0.33,3.03030303,79.63195473,85.26
8672,1100,0.1,0.23,0.6,0.251188643,0.15,0.802156626,221.641898,4.565923722,0.33,3.03030303,99.67165568,110.86
8673,1200,0.12,0.19,0.6,0.280226206,0.15,0.779494473,262.1217349,3.860801548,0.33,3.03030303,59.95294778,72.6
8674,1000,0.14,0.28,0.6,0.30738086,0.15,0.826178149,253.9513501,3.985015238,0.33,3.03030303,65.99101485,88.5
8675,900,0.19,0.21,0.6,0.369191897,0.15,0.791284929,262.9223856,3.849044643,0.33,3.03030303,59.40141808,71.53
8676,1000,0.1,0.26,0.6,0.251188643,0.15,0.817045048,205.232437,4.930994411,0.33,3.03030303,125.8350269,152.42
8677,700,0.14,0.31,0.6,0.30738086,0.15,0.838888526,180.5007935,5.606623551,0.33,3.03030303,185.6915375,207.74
8678,700,0.11,0.25,0.6,0.265971811,0.15,0.812252396,151.2253688,6.691998888,0.33,3.03030303,317.4566467,323.34
8679,1000,0.17,0.28,0.6,0.345357867,0.15,0.826178149,285.3271231,3.546806167,0.33,3.03030303,46.363275,73.87
8680,1000,0.11,0.25,0.6,0.265971811,0.15,0.812252396,216.0362412,4.684399221,0.33,3.03030303,107.7170735,118.89
8681,800,0.11,0.27,0.6,0.265971811,0.15,0.821683497,174.8357185,5.788290908,0.33,3.03030303,204.5307617,228.72
8682,1200,0.14,0.2,0.6,0.30738086,0.15,0.78551503,289.7427427,3.492753574,0.33,3.03030303,44.25511482,57.63
8683,1100,0.1,0.22,0.6,0.251188643,0.15,0.796825827,220.1689581,4.59646995,0.33,3.03030303,101.7060395,104.65
8684,800,0.1,0.19,0.6,0.251188643,0.15,0.779494473,156.6401272,6.460668911,0.33,3.03030303,285.3555471,308.94
8685,700,0.17,0.28,0.6,0.345357867,0.15,0.826178149,199.7289862,5.066865953,0.33,3.03030303,136.6387828,143.41
8686,1100,0.17,0.3,0.6,0.345357867,0.15,0.834772605,317.1248145,3.191172541,0.33,3.03030303,33.66061757,61.63
8687,1000,0.19,0.31,0.6,0.369191897,0.15,0.838888526,309.7108461,3.267563964,0.33,3.03030303,36.16219985,55.24
8688,800,0.13,0.26,0.6,0.294012647,0.15,0.817045048,192.1772616,5.265971592,0.33,3.03030303,153.5672195,179.45
8689,700,0.15,0.23,0.6,0.32037215,0.15,0.802156626,179.89205,5.625596018,0.33,3.03030303,187.6022337,188.46
8690,1100,0.17,0.21,0.6,0.345357867,0.15,0.791284929,300.6041225,3.366553964,0.33,3.03030303,39.58512873,39.75
8691,700,0.13,0.29,0.6,0.294012647,0.15,0.830538367,170.9321484,5.920477861,0.33,3.03030303,219.0155923,223.4
8692,1100,0.18,0.2,0.6,0.357407369,0.15,0.78551503,308.8237467,3.276950075,0.33,3.03030303,36.4778953,66.45
8693,900,0.11,0.3,0.6,0.265971811,0.15,0.834772605,199.8233837,5.064472343,0.33,3.03030303,136.4432742,161.47
8694,900,0.13,0.31,0.6,0.294012647,0.15,0.838888526,221.979452,4.558980531,0.33,3.03030303,99.21307306,105.65
8695,1000,0.2,0.23,0.6,0.380730788,0.15,0.802156626,305.4057242,3.313624859,0.33,3.03030303,37.72912966,41.84
8696,1000,0.12,0.31,0.6,0.280226206,0.15,0.838888526,235.0785492,4.304944044,0.33,3.03030303,83.38994149,96.02
8697,1200,0.1,0.2,0.6,0.251188643,0.15,0.78551503,236.7749455,4.274100867,0.33,3.03030303,81.59260695,109.54
8698,800,0.17,0.22,0.6,0.345357867,0.15,0.796825827,220.1520541,4.596822883,0.33,3.03030303,101.729706,117.18
8699,1200,0.17,0.31,0.6,0.345357867,0.15,0.838888526,347.6601018,2.910889098,0.33,3.03030303,25.47641779,30.4
8700,1000,0.15,0.29,0.6,0.32037215,0.15,0.830538367,266.0813621,3.803347938,0.33,3.03030303,57.29001841,83.91
8701,1100,0.13,0.26,0.6,0.294012647,0.15,0.817045048,264.2437346,3.829797522,0.33,3.03030303,58.50586917,82.97
8702,700,0.16,0.28,0.6,0.333021283,0.15,0.826178149,192.5944351,5.254565115,0.33,3.03030303,152.5614411,179.67
8703,700,0.12,0.29,0.6,0.280226206,0.15,0.830538367,162.9170312,6.211750808,0.33,3.03030303,253.3254741,261.06
8704,1000,0.18,0.31,0.6,0.357407369,0.15,0.838888526,299.8249412,3.375302922,0.33,3.03030303,39.89768926,65.52
8705,1100,0.16,0.28,0.6,0.333021283,0.15,0.826178149,302.648398,3.343814164,0.33,3.03030303,38.78042144,58.89
8706,800,0.14,0.26,0.6,0.30738086,0.15,0.817045048,200.9152077,5.03695072,0.33,3.03030303,134.2087758,136.32
8707,1200,0.16,0.23,0.6,0.333021283,0.15,0.802156626,320.5622746,3.156952892,0.33,3.03030303,32.57869177,55.46
8708,700,0.1,0.24,0.6,0.251188643,0.15,0.807293929,141.9481466,7.129363958,0.33,3.03030303,384.5938919,392.1
8709,1100,0.18,0.21,0.6,0.357407369,0.15,0.791284929,311.0921715,3.25305518,0.33,3.03030303,35.67781695,35.71
8710,1200,0.19,0.24,0.6,0.369191897,0.15,0.807293929,357.6556523,2.829537276,0.33,3.03030303,23.37946694,26.4
8711,900,0.17,0.22,0.6,0.345357867,0.15,0.796825827,247.6710609,4.086064785,0.33,3.03030303,71.19346748,86.47
8712,700,0.14,0.2,0.6,0.30738086,0.15,0.78551503,169.0165999,5.987577555,0.33,3.03030303,226.6243234,237.12
8713,1100,0.2,0.25,0.6,0.380730788,0.15,0.812252396,340.1744442,2.97494423,0.33,3.03030303,27.21349549,54.74
8714,700,0.16,0.28,0.6,0.333021283,0.15,0.826178149,192.5944351,5.254565115,0.33,3.03030303,152.5614411,155.78
8715,1000,0.2,0.19,0.6,0.380730788,0.15,0.779494473,296.7775447,3.409961495,0.33,3.03030303,41.1521328,44.76
8716,800,0.11,0.3,0.6,0.265971811,0.15,0.834772605,177.6207855,5.697531385,0.33,3.03030303,194.9664017,220.73
8717,1100,0.11,0.25,0.6,0.265971811,0.15,0.812252396,237.6398653,4.258544747,0.33,3.03030303,80.69602949,96.55
8718,800,0.11,0.25,0.6,0.265971811,0.15,0.812252396,172.828993,5.855499027,0.33,3.03030303,211.8123369,223.01
8719,900,0.11,0.26,0.6,0.265971811,0.15,0.817045048,195.5798563,5.174357007,0.33,3.03030303,145.6133459,172.72
8720,900,0.1,0.3,0.6,0.251188643,0.15,0.834772605,188.7168582,5.362530988,0.33,3.03030303,162.2600331,173.67
8721,900,0.14,0.29,0.6,0.30738086,0.15,0.830538367,229.7624378,4.404549367,0.33,3.03030303,89.37511467,94.35
8722,700,0.15,0.29,0.6,0.32037215,0.15,0.830538367,186.2569535,5.433354197,0.33,3.03030303,168.8413595,190.67
8723,1200,0.19,0.22,0.6,0.369191897,0.15,0.796825827,353.0179663,2.86670962,0.33,3.03030303,24.32266866,46.19
8724,1100,0.2,0.26,0.6,0.380730788,0.15,0.817045048,342.1816253,2.957493697,0.33,3.03030303,26.73264322,49.72
8725,1100,0.2,0.24,0.6,0.380730788,0.15,0.807293929,338.0978187,2.99321659,0.33,3.03030303,27.72316819,38.8
